date,station_id,stationname,daytype,rides
23/12/2019,40120,35th/Archer,W,2304.0
24/12/2019,40120,35th/Archer,W,1352.0
25/12/2019,40120,35th/Archer,U,509.0
26/12/2019,40120,35th/Archer,W,2020.0
27/12/2019,40120,35th/Archer,W,2085.0
28/12/2019,40120,35th/Archer,A,1172.0
29/12/2019,40120,35th/Archer,U,943.0
30/12/2019,40120,35th/Archer,W,1947.0
31/12/2019,40120,35th/Archer,W,1680.0
01/12/2019,40130,51st,U,359.0
02/12/2019,40130,51st,W,1114.0
03/12/2019,40130,51st,W,1180.0
04/12/2019,40130,51st,W,1152.0
05/12/2019,40130,51st,W,1171.0
06/12/2019,40130,51st,W,1175.0
07/12/2019,40130,51st,A,420.0
08/12/2019,40130,51st,U,291.0
09/12/2019,40130,51st,W,929.0
10/12/2019,40130,51st,W,948.0
11/12/2019,40130,51st,W,930.0
12/12/2019,40130,51st,W,928.0
13/12/2019,40130,51st,W,934.0
14/12/2019,40130,51st,A,462.0
15/12/2019,40130,51st,U,345.0
16/12/2019,40130,51st,W,864.0
17/12/2019,40130,51st,W,880.0
18/12/2019,40130,51st,W,841.0
19/12/2019,40130,51st,W,882.0
20/12/2019,40130,51st,W,834.0
21/12/2019,40130,51st,A,355.0
22/12/2019,40130,51st,U,282.0
23/12/2019,40130,51st,W,723.0
24/12/2019,40130,51st,W,558.0
25/12/2019,40130,51st,U,241.0
26/12/2019,40130,51st,W,599.0
27/12/2019,40130,51st,W,638.0
28/12/2019,40130,51st,A,415.0
29/12/2019,40130,51st,U,324.0
30/12/2019,40130,51st,W,670.0
31/12/2019,40130,51st,W,680.0
01/12/2019,40140,Dempster-Skokie,U,505.0
02/12/2019,40140,Dempster-Skokie,W,1635.0
03/12/2019,40140,Dempster-Skokie,W,1373.0
04/12/2019,40140,Dempster-Skokie,W,1664.0
05/12/2019,40140,Dempster-Skokie,W,1820.0
06/12/2019,40140,Dempster-Skokie,W,1632.0
07/12/2019,40140,Dempster-Skokie,A,943.0
08/12/2019,40140,Dempster-Skokie,U,568.0
09/12/2019,40140,Dempster-Skokie,W,1624.0
10/12/2019,40140,Dempster-Skokie,W,1614.0
11/12/2019,40140,Dempster-Skokie,W,1557.0
12/12/2019,40140,Dempster-Skokie,W,1616.0
13/12/2019,40140,Dempster-Skokie,W,1592.0
14/12/2019,40140,Dempster-Skokie,A,852.0
15/12/2019,40140,Dempster-Skokie,U,545.0
16/12/2019,40140,Dempster-Skokie,W,1412.0
17/12/2019,40140,Dempster-Skokie,W,1553.0
18/12/2019,40140,Dempster-Skokie,W,1482.0
19/12/2019,40140,Dempster-Skokie,W,1544.0
20/12/2019,40140,Dempster-Skokie,W,1462.0
21/12/2019,40140,Dempster-Skokie,A,875.0
22/12/2019,40140,Dempster-Skokie,U,762.0
23/12/2019,40140,Dempster-Skokie,W,2783.0
24/12/2019,40140,Dempster-Skokie,W,822.0
25/12/2019,40140,Dempster-Skokie,U,306.0
26/12/2019,40140,Dempster-Skokie,W,1249.0
27/12/2019,40140,Dempster-Skokie,W,1245.0
28/12/2019,40140,Dempster-Skokie,A,703.0
29/12/2019,40140,Dempster-Skokie,U,545.0
30/12/2019,40140,Dempster-Skokie,W,1189.0
31/12/2019,40140,Dempster-Skokie,W,1067.0
01/12/2019,40150,Pulaski-Cermak,U,505.0
02/12/2019,40150,Pulaski-Cermak,W,1068.0
03/12/2019,40150,Pulaski-Cermak,W,1098.0
04/12/2019,40150,Pulaski-Cermak,W,1071.0
05/12/2019,40150,Pulaski-Cermak,W,1171.0
06/12/2019,40150,Pulaski-Cermak,W,1106.0
07/12/2019,40150,Pulaski-Cermak,A,682.0
08/12/2019,40150,Pulaski-Cermak,U,512.0
09/12/2019,40150,Pulaski-Cermak,W,1099.0
10/12/2019,40150,Pulaski-Cermak,W,1013.0
11/12/2019,40150,Pulaski-Cermak,W,1047.0
12/12/2019,40150,Pulaski-Cermak,W,990.0
13/12/2019,40150,Pulaski-Cermak,W,1060.0
14/12/2019,40150,Pulaski-Cermak,A,581.0
15/12/2019,40150,Pulaski-Cermak,U,399.0
16/12/2019,40150,Pulaski-Cermak,W,1007.0
17/12/2019,40150,Pulaski-Cermak,W,997.0
18/12/2019,40150,Pulaski-Cermak,W,1008.0
19/12/2019,40150,Pulaski-Cermak,W,1002.0
20/12/2019,40150,Pulaski-Cermak,W,1011.0
21/12/2019,40150,Pulaski-Cermak,A,675.0
22/12/2019,40150,Pulaski-Cermak,U,494.0
23/12/2019,40150,Pulaski-Cermak,W,912.0
24/12/2019,40150,Pulaski-Cermak,W,693.0
25/12/2019,40150,Pulaski-Cermak,U,309.0
26/12/2019,40150,Pulaski-Cermak,W,869.0
27/12/2019,40150,Pulaski-Cermak,W,879.0
28/12/2019,40150,Pulaski-Cermak,A,601.0
29/12/2019,40150,Pulaski-Cermak,U,476.0
30/12/2019,40150,Pulaski-Cermak,W,778.0
31/12/2019,40150,Pulaski-Cermak,W,782.0
01/12/2019,40160,LaSalle/Van Buren,U,317.0
02/12/2019,40160,LaSalle/Van Buren,W,3266.0
03/12/2019,40160,LaSalle/Van Buren,W,3367.0
04/12/2019,40160,LaSalle/Van Buren,W,3301.0
05/12/2019,40160,LaSalle/Van Buren,W,3267.0
06/12/2019,40160,LaSalle/Van Buren,W,2946.0
07/12/2019,40160,LaSalle/Van Buren,A,523.0
08/12/2019,40160,LaSalle/Van Buren,U,342.0
09/12/2019,40160,LaSalle/Van Buren,W,3249.0
10/12/2019,40160,LaSalle/Van Buren,W,3431.0
11/12/2019,40160,LaSalle/Van Buren,W,3342.0
12/12/2019,40160,LaSalle/Van Buren,W,3267.0
13/12/2019,40160,LaSalle/Van Buren,W,2778.0
14/12/2019,40160,LaSalle/Van Buren,A,478.0
15/12/2019,40160,LaSalle/Van Buren,U,303.0
16/12/2019,40160,LaSalle/Van Buren,W,3204.0
17/12/2019,40160,LaSalle/Van Buren,W,3262.0
18/12/2019,40160,LaSalle/Van Buren,W,3313.0
19/12/2019,40160,LaSalle/Van Buren,W,3105.0
20/12/2019,40160,LaSalle/Van Buren,W,2731.0
21/12/2019,40160,LaSalle/Van Buren,A,474.0
22/12/2019,40160,LaSalle/Van Buren,U,291.0
23/12/2019,40160,LaSalle/Van Buren,W,1992.0
24/12/2019,40160,LaSalle/Van Buren,W,963.0
25/12/2019,40160,LaSalle/Van Buren,U,194.0
26/12/2019,40160,LaSalle/Van Buren,W,1490.0
27/12/2019,40160,LaSalle/Van Buren,W,1590.0
28/12/2019,40160,LaSalle/Van Buren,A,357.0
29/12/2019,40160,LaSalle/Van Buren,U,289.0
30/12/2019,40160,LaSalle/Van Buren,W,2121.0
31/12/2019,40160,LaSalle/Van Buren,W,1704.0
01/12/2019,40170,Ashland-Lake,U,635.0
02/12/2019,40170,Ashland-Lake,W,2580.0
03/12/2019,40170,Ashland-Lake,W,2681.0
04/12/2019,40170,Ashland-Lake,W,2857.0
05/12/2019,40170,Ashland-Lake,W,2759.0
06/12/2019,40170,Ashland-Lake,W,2773.0
07/12/2019,40170,Ashland-Lake,A,1341.0
08/12/2019,40170,Ashland-Lake,U,822.0
09/12/2019,40170,Ashland-Lake,W,2651.0
10/12/2019,40170,Ashland-Lake,W,2645.0
11/12/2019,40170,Ashland-Lake,W,2671.0
12/12/2019,40170,Ashland-Lake,W,2635.0
13/12/2019,40170,Ashland-Lake,W,2690.0
14/12/2019,40170,Ashland-Lake,A,1286.0
15/12/2019,40170,Ashland-Lake,U,455.0
16/12/2019,40170,Ashland-Lake,W,2470.0
17/12/2019,40170,Ashland-Lake,W,2622.0
18/12/2019,40170,Ashland-Lake,W,2615.0
19/12/2019,40170,Ashland-Lake,W,2429.0
20/12/2019,40170,Ashland-Lake,W,2264.0
21/12/2019,40170,Ashland-Lake,A,1144.0
22/12/2019,40170,Ashland-Lake,U,645.0
23/12/2019,40170,Ashland-Lake,W,1782.0
24/12/2019,40170,Ashland-Lake,W,1078.0
25/12/2019,40170,Ashland-Lake,U,314.0
26/12/2019,40170,Ashland-Lake,W,1432.0
27/12/2019,40170,Ashland-Lake,W,1664.0
28/12/2019,40170,Ashland-Lake,A,1151.0
29/12/2019,40170,Ashland-Lake,U,624.0
30/12/2019,40170,Ashland-Lake,W,1792.0
31/12/2019,40170,Ashland-Lake,W,1459.0
01/12/2019,40180,Oak Park-Forest Park,U,361.0
02/12/2019,40180,Oak Park-Forest Park,W,1803.0
03/12/2019,40180,Oak Park-Forest Park,W,1948.0
04/12/2019,40180,Oak Park-Forest Park,W,1827.0
05/12/2019,40180,Oak Park-Forest Park,W,1867.0
06/12/2019,40180,Oak Park-Forest Park,W,1751.0
07/12/2019,40180,Oak Park-Forest Park,A,559.0
08/12/2019,40180,Oak Park-Forest Park,U,397.0
09/12/2019,40180,Oak Park-Forest Park,W,1759.0
10/12/2019,40180,Oak Park-Forest Park,W,1728.0
11/12/2019,40180,Oak Park-Forest Park,W,1737.0
12/12/2019,40180,Oak Park-Forest Park,W,1788.0
13/12/2019,40180,Oak Park-Forest Park,W,1750.0
14/12/2019,40180,Oak Park-Forest Park,A,691.0
15/12/2019,40180,Oak Park-Forest Park,U,395.0
16/12/2019,40180,Oak Park-Forest Park,W,1559.0
17/12/2019,40180,Oak Park-Forest Park,W,1699.0
18/12/2019,40180,Oak Park-Forest Park,W,1602.0
19/12/2019,40180,Oak Park-Forest Park,W,1616.0
20/12/2019,40180,Oak Park-Forest Park,W,1450.0
21/12/2019,40180,Oak Park-Forest Park,A,515.0
22/12/2019,40180,Oak Park-Forest Park,U,481.0
23/12/2019,40180,Oak Park-Forest Park,W,1215.0
24/12/2019,40180,Oak Park-Forest Park,W,656.0
25/12/2019,40180,Oak Park-Forest Park,U,195.0
26/12/2019,40180,Oak Park-Forest Park,W,887.0
27/12/2019,40180,Oak Park-Forest Park,W,944.0
28/12/2019,40180,Oak Park-Forest Park,A,427.0
29/12/2019,40180,Oak Park-Forest Park,U,401.0
30/12/2019,40180,Oak Park-Forest Park,W,1021.0
31/12/2019,40180,Oak Park-Forest Park,W,928.0
01/12/2019,40190,Sox-35th-Dan Ryan,U,1726.0
02/12/2019,40190,Sox-35th-Dan Ryan,W,3830.0
03/12/2019,40190,Sox-35th-Dan Ryan,W,4143.0
04/12/2019,40190,Sox-35th-Dan Ryan,W,4159.0
05/12/2019,40190,Sox-35th-Dan Ryan,W,4117.0
06/12/2019,40190,Sox-35th-Dan Ryan,W,4052.0
07/12/2019,40190,Sox-35th-Dan Ryan,A,2917.0
08/12/2019,40190,Sox-35th-Dan Ryan,U,2173.0
09/12/2019,40190,Sox-35th-Dan Ryan,W,3665.0
10/12/2019,40190,Sox-35th-Dan Ryan,W,3699.0
11/12/2019,40190,Sox-35th-Dan Ryan,W,3535.0
12/12/2019,40190,Sox-35th-Dan Ryan,W,3771.0
13/12/2019,40190,Sox-35th-Dan Ryan,W,3783.0
14/12/2019,40190,Sox-35th-Dan Ryan,A,2328.0
15/12/2019,40190,Sox-35th-Dan Ryan,U,1750.0
16/12/2019,40190,Sox-35th-Dan Ryan,W,3523.0
17/12/2019,40190,Sox-35th-Dan Ryan,W,3617.0
18/12/2019,40190,Sox-35th-Dan Ryan,W,3351.0
19/12/2019,40190,Sox-35th-Dan Ryan,W,3424.0
20/12/2019,40190,Sox-35th-Dan Ryan,W,3484.0
21/12/2019,40190,Sox-35th-Dan Ryan,A,2349.0
22/12/2019,40190,Sox-35th-Dan Ryan,U,1855.0
23/12/2019,40190,Sox-35th-Dan Ryan,W,2749.0
24/12/2019,40190,Sox-35th-Dan Ryan,W,2079.0
25/12/2019,40190,Sox-35th-Dan Ryan,U,1047.0
26/12/2019,40190,Sox-35th-Dan Ryan,W,2359.0
27/12/2019,40190,Sox-35th-Dan Ryan,W,2567.0
28/12/2019,40190,Sox-35th-Dan Ryan,A,1867.0
29/12/2019,40190,Sox-35th-Dan Ryan,U,1622.0
30/12/2019,40190,Sox-35th-Dan Ryan,W,2426.0
31/12/2019,40190,Sox-35th-Dan Ryan,W,2395.0
01/12/2019,40210,Damen-Cermak,U,475.0
02/12/2019,40210,Damen-Cermak,W,1556.0
03/12/2019,40210,Damen-Cermak,W,1678.0
04/12/2019,40210,Damen-Cermak,W,1674.0
05/12/2019,40210,Damen-Cermak,W,1745.0
06/12/2019,40210,Damen-Cermak,W,1662.0
07/12/2019,40210,Damen-Cermak,A,847.0
08/12/2019,40210,Damen-Cermak,U,610.0
09/12/2019,40210,Damen-Cermak,W,1531.0
10/12/2019,40210,Damen-Cermak,W,1618.0
11/12/2019,40210,Damen-Cermak,W,1629.0
12/12/2019,40210,Damen-Cermak,W,1638.0
13/12/2019,40210,Damen-Cermak,W,1640.0
14/12/2019,40210,Damen-Cermak,A,600.0
15/12/2019,40210,Damen-Cermak,U,397.0
16/12/2019,40210,Damen-Cermak,W,1495.0
17/12/2019,40210,Damen-Cermak,W,1544.0
18/12/2019,40210,Damen-Cermak,W,1513.0
19/12/2019,40210,Damen-Cermak,W,1388.0
20/12/2019,40210,Damen-Cermak,W,1395.0
21/12/2019,40210,Damen-Cermak,A,721.0
22/12/2019,40210,Damen-Cermak,U,573.0
23/12/2019,40210,Damen-Cermak,W,1108.0
24/12/2019,40210,Damen-Cermak,W,650.0
25/12/2019,40210,Damen-Cermak,U,268.0
26/12/2019,40210,Damen-Cermak,W,947.0
27/12/2019,40210,Damen-Cermak,W,1035.0
28/12/2019,40210,Damen-Cermak,A,608.0
29/12/2019,40210,Damen-Cermak,U,509.0
30/12/2019,40210,Damen-Cermak,W,1002.0
31/12/2019,40210,Damen-Cermak,W,875.0
01/12/2019,40220,Western-Forest Park,U,618.0
02/12/2019,40220,Western-Forest Park,W,1653.0
03/12/2019,40220,Western-Forest Park,W,1773.0
04/12/2019,40220,Western-Forest Park,W,1765.0
05/12/2019,40220,Western-Forest Park,W,1754.0
06/12/2019,40220,Western-Forest Park,W,1667.0
07/12/2019,40220,Western-Forest Park,A,921.0
08/12/2019,40220,Western-Forest Park,U,693.0
09/12/2019,40220,Western-Forest Park,W,1587.0
10/12/2019,40220,Western-Forest Park,W,1627.0
11/12/2019,40220,Western-Forest Park,W,1543.0
12/12/2019,40220,Western-Forest Park,W,1645.0
13/12/2019,40220,Western-Forest Park,W,1727.0
14/12/2019,40220,Western-Forest Park,A,965.0
15/12/2019,40220,Western-Forest Park,U,666.0
16/12/2019,40220,Western-Forest Park,W,1495.0
17/12/2019,40220,Western-Forest Park,W,1547.0
18/12/2019,40220,Western-Forest Park,W,1505.0
19/12/2019,40220,Western-Forest Park,W,1554.0
20/12/2019,40220,Western-Forest Park,W,1528.0
21/12/2019,40220,Western-Forest Park,A,794.0
22/12/2019,40220,Western-Forest Park,U,658.0
23/12/2019,40220,Western-Forest Park,W,1090.0
24/12/2019,40220,Western-Forest Park,W,836.0
25/12/2019,40220,Western-Forest Park,U,393.0
26/12/2019,40220,Western-Forest Park,W,913.0
27/12/2019,40220,Western-Forest Park,W,994.0
28/12/2019,40220,Western-Forest Park,A,745.0
29/12/2019,40220,Western-Forest Park,U,581.0
30/12/2019,40220,Western-Forest Park,W,935.0
31/12/2019,40220,Western-Forest Park,W,982.0
01/12/2019,40230,Cumberland,U,1359.0
02/12/2019,40230,Cumberland,W,4188.0
03/12/2019,40230,Cumberland,W,4401.0
04/12/2019,40230,Cumberland,W,4424.0
05/12/2019,40230,Cumberland,W,4588.0
06/12/2019,40230,Cumberland,W,4216.0
07/12/2019,40230,Cumberland,A,1680.0
08/12/2019,40230,Cumberland,U,1130.0
09/12/2019,40230,Cumberland,W,4146.0
10/12/2019,40230,Cumberland,W,4267.0
11/12/2019,40230,Cumberland,W,4061.0
12/12/2019,40230,Cumberland,W,4306.0
13/12/2019,40230,Cumberland,W,4069.0
14/12/2019,40230,Cumberland,A,1724.0
15/12/2019,40230,Cumberland,U,1161.0
16/12/2019,40230,Cumberland,W,3863.0
17/12/2019,40230,Cumberland,W,3921.0
18/12/2019,40230,Cumberland,W,3873.0
19/12/2019,40230,Cumberland,W,3987.0
20/12/2019,40230,Cumberland,W,3681.0
21/12/2019,40230,Cumberland,A,1844.0
22/12/2019,40230,Cumberland,U,1689.0
23/12/2019,40230,Cumberland,W,3319.0
24/12/2019,40230,Cumberland,W,1714.0
25/12/2019,40230,Cumberland,U,697.0
26/12/2019,40230,Cumberland,W,2592.0
27/12/2019,40230,Cumberland,W,2697.0
28/12/2019,40230,Cumberland,A,1298.0
29/12/2019,40230,Cumberland,U,1159.0
30/12/2019,40230,Cumberland,W,2783.0
31/12/2019,40230,Cumberland,W,2277.0
01/12/2019,40240,79th,U,3411.0
02/12/2019,40240,79th,W,6162.0
03/12/2019,40240,79th,W,6335.0
04/12/2019,40240,79th,W,6259.0
05/12/2019,40240,79th,W,6523.0
06/12/2019,40240,79th,W,6233.0
07/12/2019,40240,79th,A,4225.0
08/12/2019,40240,79th,U,3497.0
09/12/2019,40240,79th,W,6046.0
10/12/2019,40240,79th,W,5873.0
11/12/2019,40240,79th,W,5944.0
12/12/2019,40240,79th,W,6169.0
13/12/2019,40240,79th,W,6433.0
14/12/2019,40240,79th,A,4155.0
15/12/2019,40240,79th,U,3259.0
16/12/2019,40240,79th,W,5768.0
17/12/2019,40240,79th,W,6045.0
18/12/2019,40240,79th,W,5791.0
19/12/2019,40240,79th,W,5915.0
20/12/2019,40240,79th,W,6029.0
21/12/2019,40240,79th,A,4307.0
22/12/2019,40240,79th,U,3511.0
23/12/2019,40240,79th,W,5416.0
24/12/2019,40240,79th,W,4641.0
25/12/2019,40240,79th,U,2398.0
26/12/2019,40240,79th,W,4804.0
27/12/2019,40240,79th,W,5239.0
28/12/2019,40240,79th,A,3904.0
29/12/2019,40240,79th,U,3193.0
30/12/2019,40240,79th,W,4746.0
31/12/2019,40240,79th,W,4636.0
01/12/2019,40250,Kedzie-Homan-Forest Park,U,956.0
02/12/2019,40250,Kedzie-Homan-Forest Park,W,1878.0
03/12/2019,40250,Kedzie-Homan-Forest Park,W,1956.0
04/12/2019,40250,Kedzie-Homan-Forest Park,W,1894.0
05/12/2019,40250,Kedzie-Homan-Forest Park,W,2015.0
06/12/2019,40250,Kedzie-Homan-Forest Park,W,1999.0
07/12/2019,40250,Kedzie-Homan-Forest Park,A,1232.0
08/12/2019,40250,Kedzie-Homan-Forest Park,U,962.0
09/12/2019,40250,Kedzie-Homan-Forest Park,W,1859.0
10/12/2019,40250,Kedzie-Homan-Forest Park,W,1908.0
11/12/2019,40250,Kedzie-Homan-Forest Park,W,1717.0
12/12/2019,40250,Kedzie-Homan-Forest Park,W,1849.0
13/12/2019,40250,Kedzie-Homan-Forest Park,W,1928.0
14/12/2019,40250,Kedzie-Homan-Forest Park,A,1356.0
15/12/2019,40250,Kedzie-Homan-Forest Park,U,1001.0
16/12/2019,40250,Kedzie-Homan-Forest Park,W,1800.0
17/12/2019,40250,Kedzie-Homan-Forest Park,W,1824.0
18/12/2019,40250,Kedzie-Homan-Forest Park,W,1739.0
19/12/2019,40250,Kedzie-Homan-Forest Park,W,1708.0
20/12/2019,40250,Kedzie-Homan-Forest Park,W,1804.0
21/12/2019,40250,Kedzie-Homan-Forest Park,A,1244.0
22/12/2019,40250,Kedzie-Homan-Forest Park,U,1037.0
23/12/2019,40250,Kedzie-Homan-Forest Park,W,1560.0
24/12/2019,40250,Kedzie-Homan-Forest Park,W,1433.0
25/12/2019,40250,Kedzie-Homan-Forest Park,U,733.0
26/12/2019,40250,Kedzie-Homan-Forest Park,W,1385.0
27/12/2019,40250,Kedzie-Homan-Forest Park,W,1512.0
28/12/2019,40250,Kedzie-Homan-Forest Park,A,1204.0
29/12/2019,40250,Kedzie-Homan-Forest Park,U,956.0
30/12/2019,40250,Kedzie-Homan-Forest Park,W,1523.0
31/12/2019,40250,Kedzie-Homan-Forest Park,W,1441.0
01/12/2019,40260,State/Lake,U,3910.0
02/12/2019,40260,State/Lake,W,12527.0
03/12/2019,40260,State/Lake,W,13269.0
04/12/2019,40260,State/Lake,W,13450.0
05/12/2019,40260,State/Lake,W,14004.0
06/12/2019,40260,State/Lake,W,12128.0
07/12/2019,40260,State/Lake,A,6945.0
08/12/2019,40260,State/Lake,U,4719.0
09/12/2019,40260,State/Lake,W,12623.0
10/12/2019,40260,State/Lake,W,12941.0
11/12/2019,40260,State/Lake,W,12712.0
12/12/2019,40260,State/Lake,W,13015.0
13/12/2019,40260,State/Lake,W,11701.0
14/12/2019,40260,State/Lake,A,4786.0
15/12/2019,40260,State/Lake,U,2904.0
16/12/2019,40260,State/Lake,W,10679.0
17/12/2019,40260,State/Lake,W,11416.0
18/12/2019,40260,State/Lake,W,11057.0
19/12/2019,40260,State/Lake,W,11196.0
20/12/2019,40260,State/Lake,W,10640.0
21/12/2019,40260,State/Lake,A,5849.0
22/12/2019,40260,State/Lake,U,4860.0
23/12/2019,40260,State/Lake,W,8488.0
24/12/2019,40260,State/Lake,W,4942.0
25/12/2019,40260,State/Lake,U,2014.0
26/12/2019,40260,State/Lake,W,6899.0
27/12/2019,40260,State/Lake,W,7560.0
28/12/2019,40260,State/Lake,A,5154.0
29/12/2019,40260,State/Lake,U,4456.0
30/12/2019,40260,State/Lake,W,7844.0
31/12/2019,40260,State/Lake,W,6692.0
01/12/2019,40270,Main,U,433.0
02/12/2019,40270,Main,W,1068.0
03/12/2019,40270,Main,W,1098.0
04/12/2019,40270,Main,W,1170.0
05/12/2019,40270,Main,W,1183.0
06/12/2019,40270,Main,W,1253.0
07/12/2019,40270,Main,A,743.0
08/12/2019,40270,Main,U,530.0
09/12/2019,40270,Main,W,1082.0
10/12/2019,40270,Main,W,1159.0
11/12/2019,40270,Main,W,1112.0
12/12/2019,40270,Main,W,1130.0
13/12/2019,40270,Main,W,1162.0
14/12/2019,40270,Main,A,696.0
15/12/2019,40270,Main,U,515.0
16/12/2019,40270,Main,W,1019.0
17/12/2019,40270,Main,W,1177.0
18/12/2019,40270,Main,W,1104.0
19/12/2019,40270,Main,W,1086.0
20/12/2019,40270,Main,W,1138.0
21/12/2019,40270,Main,A,757.0
22/12/2019,40270,Main,U,510.0
23/12/2019,40270,Main,W,868.0
24/12/2019,40270,Main,W,523.0
25/12/2019,40270,Main,U,208.0
26/12/2019,40270,Main,W,685.0
27/12/2019,40270,Main,W,732.0
28/12/2019,40270,Main,A,499.0
29/12/2019,40270,Main,U,473.0
30/12/2019,40270,Main,W,792.0
31/12/2019,40270,Main,W,790.0
01/12/2019,40280,Central-Lake,U,900.0
02/12/2019,40280,Central-Lake,W,1930.0
03/12/2019,40280,Central-Lake,W,2132.0
04/12/2019,40280,Central-Lake,W,2022.0
05/12/2019,40280,Central-Lake,W,2011.0
06/12/2019,40280,Central-Lake,W,1900.0
07/12/2019,40280,Central-Lake,A,1152.0
08/12/2019,40280,Central-Lake,U,887.0
09/12/2019,40280,Central-Lake,W,1818.0
10/12/2019,40280,Central-Lake,W,1907.0
11/12/2019,40280,Central-Lake,W,1890.0
12/12/2019,40280,Central-Lake,W,1976.0
13/12/2019,40280,Central-Lake,W,2048.0
14/12/2019,40280,Central-Lake,A,1104.0
15/12/2019,40280,Central-Lake,U,838.0
16/12/2019,40280,Central-Lake,W,1777.0
17/12/2019,40280,Central-Lake,W,1838.0
18/12/2019,40280,Central-Lake,W,1832.0
19/12/2019,40280,Central-Lake,W,1918.0
20/12/2019,40280,Central-Lake,W,1853.0
21/12/2019,40280,Central-Lake,A,1167.0
22/12/2019,40280,Central-Lake,U,886.0
23/12/2019,40280,Central-Lake,W,1652.0
24/12/2019,40280,Central-Lake,W,1444.0
25/12/2019,40280,Central-Lake,U,702.0
26/12/2019,40280,Central-Lake,W,1506.0
27/12/2019,40280,Central-Lake,W,1530.0
28/12/2019,40280,Central-Lake,A,1079.0
29/12/2019,40280,Central-Lake,U,830.0
30/12/2019,40280,Central-Lake,W,1465.0
31/12/2019,40280,Central-Lake,W,1497.0
01/12/2019,40290,Ashland/63rd,U,372.0
02/12/2019,40290,Ashland/63rd,W,941.0
03/12/2019,40290,Ashland/63rd,W,976.0
04/12/2019,40290,Ashland/63rd,W,1029.0
05/12/2019,40290,Ashland/63rd,W,1036.0
06/12/2019,40290,Ashland/63rd,W,972.0
07/12/2019,40290,Ashland/63rd,A,445.0
08/12/2019,40290,Ashland/63rd,U,307.0
09/12/2019,40290,Ashland/63rd,W,930.0
10/12/2019,40290,Ashland/63rd,W,912.0
11/12/2019,40290,Ashland/63rd,W,897.0
12/12/2019,40290,Ashland/63rd,W,912.0
13/12/2019,40290,Ashland/63rd,W,921.0
14/12/2019,40290,Ashland/63rd,A,472.0
15/12/2019,40290,Ashland/63rd,U,342.0
16/12/2019,40290,Ashland/63rd,W,879.0
17/12/2019,40290,Ashland/63rd,W,897.0
18/12/2019,40290,Ashland/63rd,W,840.0
19/12/2019,40290,Ashland/63rd,W,843.0
20/12/2019,40290,Ashland/63rd,W,856.0
21/12/2019,40290,Ashland/63rd,A,440.0
22/12/2019,40290,Ashland/63rd,U,424.0
23/12/2019,40290,Ashland/63rd,W,848.0
24/12/2019,40290,Ashland/63rd,W,639.0
25/12/2019,40290,Ashland/63rd,U,358.0
26/12/2019,40290,Ashland/63rd,W,657.0
27/12/2019,40290,Ashland/63rd,W,731.0
28/12/2019,40290,Ashland/63rd,A,480.0
29/12/2019,40290,Ashland/63rd,U,397.0
30/12/2019,40290,Ashland/63rd,W,682.0
31/12/2019,40290,Ashland/63rd,W,702.0
01/12/2019,40300,Indiana,U,260.0
02/12/2019,40300,Indiana,W,706.0
03/12/2019,40300,Indiana,W,820.0
04/12/2019,40300,Indiana,W,806.0
05/12/2019,40300,Indiana,W,769.0
06/12/2019,40300,Indiana,W,710.0
07/12/2019,40300,Indiana,A,339.0
08/12/2019,40300,Indiana,U,215.0
09/12/2019,40300,Indiana,W,713.0
10/12/2019,40300,Indiana,W,720.0
11/12/2019,40300,Indiana,W,686.0
12/12/2019,40300,Indiana,W,711.0
13/12/2019,40300,Indiana,W,708.0
14/12/2019,40300,Indiana,A,275.0
15/12/2019,40300,Indiana,U,210.0
16/12/2019,40300,Indiana,W,660.0
17/12/2019,40300,Indiana,W,716.0
18/12/2019,40300,Indiana,W,692.0
19/12/2019,40300,Indiana,W,690.0
20/12/2019,40300,Indiana,W,638.0
21/12/2019,40300,Indiana,A,264.0
22/12/2019,40300,Indiana,U,203.0
23/12/2019,40300,Indiana,W,542.0
24/12/2019,40300,Indiana,W,381.0
25/12/2019,40300,Indiana,U,216.0
26/12/2019,40300,Indiana,W,459.0
27/12/2019,40300,Indiana,W,488.0
28/12/2019,40300,Indiana,A,310.0
29/12/2019,40300,Indiana,U,266.0
30/12/2019,40300,Indiana,W,497.0
31/12/2019,40300,Indiana,W,465.0
01/12/2019,40310,Western-Orange,U,1232.0
02/12/2019,40310,Western-Orange,W,3687.0
03/12/2019,40310,Western-Orange,W,3872.0
04/12/2019,40310,Western-Orange,W,3983.0
05/12/2019,40310,Western-Orange,W,4025.0
06/12/2019,40310,Western-Orange,W,3703.0
07/12/2019,40310,Western-Orange,A,1926.0
08/12/2019,40310,Western-Orange,U,1347.0
09/12/2019,40310,Western-Orange,W,3604.0
10/12/2019,40310,Western-Orange,W,3637.0
11/12/2019,40310,Western-Orange,W,3593.0
12/12/2019,40310,Western-Orange,W,3789.0
13/12/2019,40310,Western-Orange,W,3666.0
14/12/2019,40310,Western-Orange,A,1811.0
15/12/2019,40310,Western-Orange,U,1304.0
16/12/2019,40310,Western-Orange,W,3285.0
17/12/2019,40310,Western-Orange,W,3460.0
18/12/2019,40310,Western-Orange,W,3372.0
19/12/2019,40310,Western-Orange,W,3330.0
20/12/2019,40310,Western-Orange,W,3419.0
21/12/2019,40310,Western-Orange,A,1788.0
